avaliacao_id,aluno_id,disciplina,nota,data
14726,737,Português,40.9,2024-05-20
14727,737,Matemática,75.5,2024-05-20
14728,737,Ciências,61.8,2024-05-20
14729,737,História,71.8,2024-05-20
14730,737,Geografia,81.5,2024-05-20
14731,737,Português,60.5,2024-08-25
14732,737,Matemática,64.9,2024-08-25
14733,737,Ciências,61.6,2024-08-25
14734,737,História,67.4,2024-08-25
14735,737,Geografia,69.8,2024-08-25
14736,737,Português,66.4,2024-11-10
14737,737,Matemática,38.8,2024-11-10
14738,737,Ciências,69.9,2024-11-10
14739,737,História,49.2,2024-11-10
14740,737,Geografia,49.2,2024-11-10
14741,738,Português,67.5,2024-03-15
14742,738,Matemática,58.6,2024-03-15
14743,738,Ciências,38.3,2024-03-15
14744,738,História,80.2,2024-03-15
14745,738,Geografia,49.5,2024-03-15
14746,738,Português,84.1,2024-05-20
14747,738,Matemática,72.2,2024-05-20
14748,738,Ciências,58.3,2024-05-20
14749,738,História,85.3,2024-05-20
14750,738,Geografia,50.3,2024-05-20
14751,738,Português,32.7,2024-08-25
14752,738,Matemática,80.9,2024-08-25
14753,738,Ciências,32.2,2024-08-25
14754,738,História,66.5,2024-08-25
14755,738,Geografia,47.5,2024-08-25
14756,738,Português,65.7,2024-11-10
14757,738,Matemática,31.6,2024-11-10
14758,738,Ciências,86.2,2024-11-10
14759,738,História,59.5,2024-11-10
14760,738,Geografia,57.8,2024-11-10
14761,739,Português,81.4,2024-03-15
14762,739,Matemática,48.0,2024-03-15
14763,739,Ciências,82.9,2024-03-15
14764,739,História,43.9,2024-03-15
14765,739,Geografia,62.9,2024-03-15
14766,739,Português,75.5,2024-05-20
14767,739,Matemática,68.0,2024-05-20
14768,739,Ciências,59.6,2024-05-20
14769,739,História,52.0,2024-05-20
14770,739,Geografia,62.4,2024-05-20
14771,739,Português,43.4,2024-08-25
14772,739,Matemática,82.9,2024-08-25
14773,739,Ciências,99.8,2024-08-25
14774,739,História,95.9,2024-08-25
14775,739,Geografia,86.0,2024-08-25
14776,739,Português,81.6,2024-11-10
14777,739,Matemática,36.6,2024-11-10
14778,739,Ciências,40.2,2024-11-10
14779,739,História,63.1,2024-11-10
14780,739,Geografia,44.4,2024-11-10
14781,740,Português,90.0,2024-03-15
14782,740,Matemática,52.6,2024-03-15
14783,740,Ciências,49.8,2024-03-15
14784,740,História,65.6,2024-03-15
14785,740,Geografia,52.3,2024-03-15
14786,740,Português,39.8,2024-05-20
14787,740,Matemática,10.2,2024-05-20
14788,740,Ciências,52.6,2024-05-20
14789,740,História,51.3,2024-05-20
14790,740,Geografia,65.3,2024-05-20
14791,740,Português,62.7,2024-08-25
14792,740,Matemática,21.7,2024-08-25
14793,740,Ciências,71.8,2024-08-25
14794,740,História,74.5,2024-08-25
14795,740,Geografia,65.9,2024-08-25
14796,740,Português,61.0,2024-11-10
14797,740,Matemática,36.6,2024-11-10
14798,740,Ciências,59.9,2024-11-10
14799,740,História,75.8,2024-11-10
14800,740,Geografia,64.4,2024-11-10
14801,741,Português,75.8,2024-03-15
14802,741,Matemática,25.6,2024-03-15
14803,741,Ciências,98.9,2024-03-15
14804,741,História,63.2,2024-03-15
14805,741,Geografia,96.9,2024-03-15
14806,741,Português,75.2,2024-05-20
14807,741,Matemática,6.2,2024-05-20
14808,741,Ciências,70.2,2024-05-20
14809,741,História,49.9,2024-05-20
14810,741,Geografia,61.4,2024-05-20
14811,741,Português,34.9,2024-08-25
14812,741,Matemática,49.6,2024-08-25
14813,741,Ciências,64.3,2024-08-25
14814,741,História,51.8,2024-08-25
14815,741,Geografia,61.1,2024-08-25
14816,741,Português,61.2,2024-11-10
14817,741,Matemática,28.1,2024-11-10
14818,741,Ciências,62.8,2024-11-10
14819,741,História,90.2,2024-11-10
14820,741,Geografia,56.8,2024-11-10
14821,742,Português,35.6,2024-03-15
14822,742,Matemática,25.2,2024-03-15
14823,742,Ciências,56.3,2024-03-15
14824,742,História,54.1,2024-03-15
14825,742,Geografia,60.1,2024-03-15
14826,742,Português,62.1,2024-05-20
14827,742,Matemática,22.6,2024-05-20
14828,742,Ciências,51.3,2024-05-20
14829,742,História,59.1,2024-05-20
14830,742,Geografia,78.5,2024-05-20
14831,742,Português,62.8,2024-08-25
14832,742,Matemática,56.9,2024-08-25
14833,742,Ciências,89.4,2024-08-25
14834,742,História,78.5,2024-08-25
14835,742,Geografia,47.6,2024-08-25
14836,742,Português,53.7,2024-11-10
14837,742,Matemática,3.4,2024-11-10
14838,742,Ciências,87.5,2024-11-10
14839,742,História,28.8,2024-11-10
14840,742,Geografia,77.0,2024-11-10
14841,743,Português,82.7,2024-03-15
14842,743,Matemática,34.1,2024-03-15
14843,743,Ciências,51.9,2024-03-15
14844,743,História,67.1,2024-03-15
14845,743,Geografia,78.7,2024-03-15
14846,743,Português,62.2,2024-05-20
14847,743,Matemática,35.1,2024-05-20
14848,743,Ciências,66.4,2024-05-20
14849,743,História,69.3,2024-05-20
14850,743,Geografia,69.5,2024-05-20
14851,743,Português,23.5,2024-08-25
14852,743,Matemática,23.8,2024-08-25
14853,743,Ciências,63.5,2024-08-25
14854,743,História,55.4,2024-08-25
14855,743,Geografia,46.2,2024-08-25
14856,743,Português,36.4,2024-11-10
14857,743,Matemática,33.0,2024-11-10
14858,743,Ciências,76.1,2024-11-10
14859,743,História,61.6,2024-11-10
14860,743,Geografia,70.7,2024-11-10
14861,744,Português,40.6,2024-03-15
14862,744,Matemática,56.9,2024-03-15
14863,744,Ciências,72.5,2024-03-15
14864,744,História,76.7,2024-03-15
14865,744,Geografia,69.9,2024-03-15
14866,744,Português,74.2,2024-05-20
14867,744,Matemática,28.8,2024-05-20
14868,744,Ciências,56.8,2024-05-20
14869,744,História,82.7,2024-05-20
14870,744,Geografia,61.2,2024-05-20
14871,744,Português,57.1,2024-08-25
14872,744,Matemática,67.5,2024-08-25
14873,744,Ciências,65.1,2024-08-25
14874,744,História,60.9,2024-08-25
14875,744,Geografia,80.1,2024-08-25
14876,744,Português,46.7,2024-11-10
14877,744,Matemática,66.9,2024-11-10
14878,744,Ciências,69.8,2024-11-10
14879,744,História,56.3,2024-11-10
14880,744,Geografia,43.7,2024-11-10
14881,745,Português,59.5,2024-03-15
14882,745,Matemática,81.1,2024-03-15
14883,745,Ciências,61.1,2024-03-15
14884,745,História,85.2,2024-03-15
14885,745,Geografia,100.0,2024-03-15
14886,745,Português,35.4,2024-05-20
14887,745,Matemática,35.1,2024-05-20
14888,745,Ciências,53.9,2024-05-20
14889,745,História,58.0,2024-05-20
14890,745,Geografia,33.5,2024-05-20
14891,745,Português,44.6,2024-08-25
14892,745,Matemática,36.7,2024-08-25
14893,745,Ciências,67.1,2024-08-25
14894,745,História,80.8,2024-08-25
14895,745,Geografia,59.9,2024-08-25
14896,745,Português,39.7,2024-11-10
14897,745,Matemática,43.9,2024-11-10
14898,745,Ciências,79.6,2024-11-10
14899,745,História,62.9,2024-11-10
14900,745,Geografia,70.1,2024-11-10
14901,746,Português,72.4,2024-03-15
14902,746,Matemática,66.0,2024-03-15
14903,746,Ciências,66.6,2024-03-15
14904,746,História,65.1,2024-03-15
14905,746,Geografia,44.5,2024-03-15
14906,746,Português,79.3,2024-05-20
14907,746,Matemática,26.3,2024-05-20
14908,746,Ciências,58.9,2024-05-20
14909,746,História,61.4,2024-05-20
14910,746,Geografia,68.7,2024-05-20
14911,746,Português,58.0,2024-08-25
14912,746,Matemática,24.6,2024-08-25
14913,746,Ciências,60.3,2024-08-25
14914,746,História,64.6,2024-08-25
14915,746,Geografia,80.8,2024-08-25
14916,746,Português,76.3,2024-11-10
14917,746,Matemática,39.5,2024-11-10
14918,746,Ciências,73.2,2024-11-10
14919,746,História,48.8,2024-11-10
14920,746,Geografia,25.3,2024-11-10
14921,747,Português,85.4,2024-03-15
14922,747,Matemática,42.6,2024-03-15
14923,747,Ciências,49.2,2024-03-15
14924,747,História,55.0,2024-03-15
14925,747,Geografia,40.9,2024-03-15
14926,747,Português,68.2,2024-05-20
14927,747,Matemática,21.8,2024-05-20
14928,747,Ciências,80.1,2024-05-20
14929,747,História,70.3,2024-05-20
14930,747,Geografia,60.9,2024-05-20
14931,747,Português,41.8,2024-08-25
14932,747,Matemática,38.4,2024-08-25
14933,747,Ciências,77.0,2024-08-25
14934,747,História,86.6,2024-08-25
14935,747,Geografia,66.0,2024-08-25
14936,747,Português,65.1,2024-11-10
14937,747,Matemática,15.3,2024-11-10
14938,747,Ciências,69.9,2024-11-10
14939,747,História,49.4,2024-11-10
14940,747,Geografia,58.9,2024-11-10
14941,748,Português,57.8,2024-03-15
14942,748,Matemática,31.5,2024-03-15
14943,748,Ciências,71.1,2024-03-15
14944,748,História,58.9,2024-03-15
14945,748,Geografia,74.2,2024-03-15
14946,748,Português,68.9,2024-05-20
14947,748,Matemática,85.5,2024-05-20
14948,748,Ciências,66.8,2024-05-20
14949,748,História,54.1,2024-05-20
14950,748,Geografia,100.0,2024-05-20
14951,748,Português,72.9,2024-08-25
14952,748,Matemática,37.6,2024-08-25
14953,748,Ciências,43.5,2024-08-25
14954,748,História,58.4,2024-08-25
14955,748,Geografia,79.3,2024-08-25
14956,748,Português,85.6,2024-11-10
14957,748,Matemática,20.7,2024-11-10
14958,748,Ciências,56.3,2024-11-10
14959,748,História,65.5,2024-11-10
14960,748,Geografia,50.2,2024-11-10
14961,749,Português,29.9,2024-03-15
14962,749,Matemática,73.4,2024-03-15
14963,749,Ciências,74.9,2024-03-15
14964,749,História,56.3,2024-03-15
14965,749,Geografia,55.5,2024-03-15
14966,749,Português,68.8,2024-05-20
14967,749,Matemática,37.5,2024-05-20
14968,749,Ciências,41.8,2024-05-20
14969,749,História,40.6,2024-05-20
14970,749,Geografia,72.2,2024-05-20
14971,749,Português,57.9,2024-08-25
14972,749,Matemática,16.0,2024-08-25
14973,749,Ciências,63.2,2024-08-25
14974,749,História,72.3,2024-08-25
14975,749,Geografia,100.0,2024-08-25
14976,749,Português,41.8,2024-11-10
14977,749,Matemática,29.5,2024-11-10
14978,749,Ciências,53.8,2024-11-10
14979,749,História,52.0,2024-11-10
14980,749,Geografia,43.7,2024-11-10
14981,750,Português,63.8,2024-03-15
14982,750,Matemática,9.4,2024-03-15
14983,750,Ciências,66.8,2024-03-15
14984,750,História,56.4,2024-03-15
14985,750,Geografia,44.9,2024-03-15
14986,750,Português,57.6,2024-05-20
14987,750,Matemática,73.5,2024-05-20
14988,750,Ciências,75.2,2024-05-20
14989,750,História,51.7,2024-05-20
14990,750,Geografia,66.1,2024-05-20
14991,750,Português,76.1,2024-08-25
14992,750,Matemática,47.7,2024-08-25
14993,750,Ciências,50.6,2024-08-25
14994,750,História,59.4,2024-08-25
14995,750,Geografia,61.6,2024-08-25
14996,750,Português,78.1,2024-11-10
14997,750,Matemática,62.4,2024-11-10
14998,750,Ciências,50.6,2024-11-10
14999,750,História,51.0,2024-11-10
15000,750,Geografia,78.8,2024-11-10
15001,751,Português,36.7,2024-03-15
15002,751,Matemática,45.4,2024-03-15
15003,751,Ciências,63.1,2024-03-15
15004,751,História,67.4,2024-03-15
15005,751,Geografia,82.6,2024-03-15
15006,751,Português,51.1,2024-05-20
15007,751,Matemática,53.0,2024-05-20
15008,751,Ciências,73.3,2024-05-20
15009,751,História,65.1,2024-05-20
15010,751,Geografia,37.1,2024-05-20
15011,751,Português,77.0,2024-08-25
15012,751,Matemática,82.6,2024-08-25
15013,751,Ciências,72.9,2024-08-25
15014,751,História,42.4,2024-08-25
15015,751,Geografia,38.1,2024-08-25
15016,751,Português,59.8,2024-11-10
15017,751,Matemática,51.1,2024-11-10
15018,751,Ciências,64.7,2024-11-10
15019,751,História,83.3,2024-11-10
15020,751,Geografia,94.5,2024-11-10
15021,752,Português,61.8,2024-03-15
15022,752,Matemática,25.8,2024-03-15
15023,752,Ciências,64.3,2024-03-15
15024,752,História,92.0,2024-03-15
15025,752,Geografia,81.7,2024-03-15
15026,752,Português,75.8,2024-05-20
15027,752,Matemática,42.6,2024-05-20
15028,752,Ciências,68.1,2024-05-20
15029,752,História,71.4,2024-05-20
15030,752,Geografia,65.5,2024-05-20
15031,752,Português,68.8,2024-08-25
15032,752,Matemática,57.1,2024-08-25
15033,752,Ciências,45.9,2024-08-25
15034,752,História,67.9,2024-08-25
15035,752,Geografia,83.7,2024-08-25
15036,752,Português,35.8,2024-11-10
15037,752,Matemática,11.7,2024-11-10
15038,752,Ciências,52.6,2024-11-10
15039,752,História,34.6,2024-11-10
15040,752,Geografia,37.3,2024-11-10
15041,753,Português,75.8,2024-03-15
15042,753,Matemática,37.4,2024-03-15
15043,753,Ciências,72.4,2024-03-15
15044,753,História,71.5,2024-03-15
15045,753,Geografia,75.5,2024-03-15
15046,753,Português,63.9,2024-05-20
15047,753,Matemática,31.4,2024-05-20
15048,753,Ciências,64.6,2024-05-20
15049,753,História,58.8,2024-05-20
15050,753,Geografia,93.5,2024-05-20
15051,753,Português,48.6,2024-08-25
15052,753,Matemática,61.6,2024-08-25
15053,753,Ciências,71.1,2024-08-25
15054,753,História,51.1,2024-08-25
15055,753,Geografia,81.8,2024-08-25
15056,753,Português,23.5,2024-11-10
15057,753,Matemática,49.4,2024-11-10
15058,753,Ciências,42.2,2024-11-10
15059,753,História,71.0,2024-11-10
15060,753,Geografia,37.8,2024-11-10
15061,754,Português,50.0,2024-03-15
15062,754,Matemática,61.2,2024-03-15
15063,754,Ciências,65.1,2024-03-15
15064,754,História,54.8,2024-03-15
15065,754,Geografia,61.4,2024-03-15
15066,754,Português,51.9,2024-05-20
15067,754,Matemática,35.1,2024-05-20
15068,754,Ciências,55.5,2024-05-20
15069,754,História,83.6,2024-05-20
15070,754,Geografia,54.9,2024-05-20
15071,754,Português,54.8,2024-08-25
15072,754,Matemática,25.8,2024-08-25
15073,754,Ciências,63.9,2024-08-25
15074,754,História,56.6,2024-08-25
15075,754,Geografia,30.2,2024-08-25
15076,754,Português,79.7,2024-11-10
15077,754,Matemática,41.7,2024-11-10
15078,754,Ciências,57.4,2024-11-10
15079,754,História,71.3,2024-11-10
15080,754,Geografia,49.7,2024-11-10
15081,755,Português,54.1,2024-03-15
15082,755,Matemática,69.2,2024-03-15
15083,755,Ciências,44.7,2024-03-15
15084,755,História,83.4,2024-03-15
15085,755,Geografia,50.2,2024-03-15
15086,755,Português,57.9,2024-05-20
15087,755,Matemática,28.1,2024-05-20
15088,755,Ciências,52.4,2024-05-20
15089,755,História,56.4,2024-05-20
15090,755,Geografia,73.0,2024-05-20
15091,755,Português,71.2,2024-08-25
15092,755,Matemática,28.9,2024-08-25
15093,755,Ciências,60.8,2024-08-25
15094,755,História,56.9,2024-08-25
15095,755,Geografia,56.1,2024-08-25
15096,755,Português,29.0,2024-11-10
15097,755,Matemática,19.2,2024-11-10
15098,755,Ciências,47.2,2024-11-10
15099,755,História,79.2,2024-11-10
15100,755,Geografia,41.8,2024-11-10
15101,756,Português,46.0,2024-03-15
15102,756,Matemática,45.7,2024-03-15
15103,756,Ciências,76.3,2024-03-15
15104,756,História,63.0,2024-03-15
15105,756,Geografia,70.7,2024-03-15
15106,756,Português,88.9,2024-05-20
15107,756,Matemática,56.3,2024-05-20
15108,756,Ciências,91.4,2024-05-20
15109,756,História,47.6,2024-05-20
15110,756,Geografia,56.6,2024-05-20
15111,756,Português,63.8,2024-08-25
15112,756,Matemática,35.3,2024-08-25
15113,756,Ciências,56.0,2024-08-25
15114,756,História,64.6,2024-08-25
15115,756,Geografia,62.8,2024-08-25
15116,756,Português,59.4,2024-11-10
15117,756,Matemática,60.1,2024-11-10
15118,756,Ciências,71.5,2024-11-10
15119,756,História,71.5,2024-11-10
15120,756,Geografia,40.0,2024-11-10
15121,757,Português,45.7,2024-03-15
15122,757,Matemática,35.6,2024-03-15
15123,757,Ciências,73.8,2024-03-15
15124,757,História,73.0,2024-03-15
15125,757,Geografia,43.2,2024-03-15
15126,757,Português,46.4,2024-05-20
15127,757,Matemática,43.7,2024-05-20
15128,757,Ciências,46.5,2024-05-20
15129,757,História,40.2,2024-05-20
15130,757,Geografia,45.1,2024-05-20
15131,757,Português,52.8,2024-08-25
15132,757,Matemática,71.6,2024-08-25
15133,757,Ciências,50.6,2024-08-25
15134,757,História,66.0,2024-08-25
15135,757,Geografia,61.7,2024-08-25
15136,757,Português,29.2,2024-11-10
15137,757,Matemática,50.3,2024-11-10
15138,757,Ciências,67.3,2024-11-10
15139,757,História,82.0,2024-11-10
15140,757,Geografia,55.2,2024-11-10
15141,758,Português,72.7,2024-03-15
15142,758,Matemática,60.0,2024-03-15
15143,758,Ciências,36.3,2024-03-15
15144,758,História,69.2,2024-03-15
15145,758,Geografia,90.8,2024-03-15
15146,758,Português,80.8,2024-05-20
15147,758,Matemática,55.7,2024-05-20
15148,758,Ciências,80.2,2024-05-20
15149,758,História,54.2,2024-05-20
15150,758,Geografia,71.9,2024-05-20
15151,758,Português,55.5,2024-08-25
15152,758,Matemática,53.3,2024-08-25
15153,758,Ciências,54.8,2024-08-25
15154,758,História,73.7,2024-08-25
15155,758,Geografia,60.4,2024-08-25
15156,758,Português,69.9,2024-11-10
15157,758,Matemática,57.9,2024-11-10
15158,758,Ciências,70.7,2024-11-10
15159,758,História,76.2,2024-11-10
15160,758,Geografia,71.8,2024-11-10
15161,759,Português,76.4,2024-03-15
15162,759,Matemática,40.2,2024-03-15
15163,759,Ciências,87.1,2024-03-15
15164,759,História,65.1,2024-03-15
15165,759,Geografia,71.9,2024-03-15
15166,759,Português,65.1,2024-05-20
15167,759,Matemática,39.8,2024-05-20
15168,759,Ciências,62.3,2024-05-20
15169,759,História,53.6,2024-05-20
15170,759,Geografia,80.5,2024-05-20
15171,759,Português,45.1,2024-08-25
15172,759,Matemática,48.0,2024-08-25
15173,759,Ciências,90.9,2024-08-25
15174,759,História,72.4,2024-08-25
15175,759,Geografia,53.0,2024-08-25
15176,759,Português,56.2,2024-11-10
15177,759,Matemática,16.7,2024-11-10
15178,759,Ciências,81.9,2024-11-10
15179,759,História,79.5,2024-11-10
15180,759,Geografia,81.3,2024-11-10
15181,760,Português,86.1,2024-03-15
15182,760,Matemática,60.7,2024-03-15
15183,760,Ciências,78.5,2024-03-15
15184,760,História,49.1,2024-03-15
15185,760,Geografia,60.2,2024-03-15
15186,760,Português,62.4,2024-05-20
15187,760,Matemática,52.6,2024-05-20
15188,760,Ciências,78.7,2024-05-20
15189,760,História,88.2,2024-05-20
15190,760,Geografia,80.3,2024-05-20
15191,760,Português,53.4,2024-08-25
15192,760,Matemática,48.2,2024-08-25
15193,760,Ciências,80.1,2024-08-25
15194,760,História,40.1,2024-08-25
15195,760,Geografia,84.4,2024-08-25
15196,760,Português,72.6,2024-11-10
15197,760,Matemática,68.2,2024-11-10
15198,760,Ciências,61.1,2024-11-10
15199,760,História,59.9,2024-11-10
15200,760,Geografia,44.4,2024-11-10
15201,761,Português,58.9,2024-03-15
15202,761,Matemática,6.4,2024-03-15
15203,761,Ciências,63.7,2024-03-15
15204,761,História,80.1,2024-03-15
15205,761,Geografia,60.3,2024-03-15
15206,761,Português,79.7,2024-05-20
15207,761,Matemática,37.6,2024-05-20
15208,761,Ciências,61.9,2024-05-20
15209,761,História,45.5,2024-05-20
15210,761,Geografia,71.9,2024-05-20
15211,761,Português,88.6,2024-08-25
15212,761,Matemática,40.6,2024-08-25
15213,761,Ciências,63.0,2024-08-25
15214,761,História,63.8,2024-08-25
15215,761,Geografia,42.5,2024-08-25
15216,761,Português,55.5,2024-11-10
15217,761,Matemática,34.5,2024-11-10
15218,761,Ciências,47.2,2024-11-10
15219,761,História,55.4,2024-11-10
15220,761,Geografia,64.6,2024-11-10
15221,762,Português,74.0,2024-03-15
15222,762,Matemática,39.3,2024-03-15
15223,762,Ciências,57.0,2024-03-15
15224,762,História,60.9,2024-03-15
15225,762,Geografia,81.2,2024-03-15
15226,762,Português,68.5,2024-05-20
15227,762,Matemática,45.4,2024-05-20
15228,762,Ciências,47.3,2024-05-20
15229,762,História,56.1,2024-05-20
15230,762,Geografia,48.3,2024-05-20
15231,762,Português,51.6,2024-08-25
15232,762,Matemática,48.5,2024-08-25
15233,762,Ciências,57.5,2024-08-25
15234,762,História,43.2,2024-08-25
15235,762,Geografia,71.3,2024-08-25
15236,762,Português,56.7,2024-11-10
15237,762,Matemática,65.3,2024-11-10
15238,762,Ciências,41.7,2024-11-10
15239,762,História,58.8,2024-11-10
15240,762,Geografia,57.4,2024-11-10
15241,763,Português,72.4,2024-03-15
15242,763,Matemática,22.4,2024-03-15
15243,763,Ciências,76.0,2024-03-15
15244,763,História,78.1,2024-03-15
15245,763,Geografia,33.3,2024-03-15
15246,763,Português,81.3,2024-05-20
15247,763,Matemática,88.9,2024-05-20
15248,763,Ciências,53.7,2024-05-20
15249,763,História,59.5,2024-05-20
15250,763,Geografia,51.8,2024-05-20
15251,763,Português,65.2,2024-08-25
15252,763,Matemática,49.7,2024-08-25
15253,763,Ciências,87.1,2024-08-25
15254,763,História,83.8,2024-08-25
15255,763,Geografia,77.8,2024-08-25
15256,763,Português,24.3,2024-11-10
15257,763,Matemática,33.0,2024-11-10
